%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionNative
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, 14.50707192812115, -1.123839936684817, -10.363262777216733, 49.136675567831844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7434275224522226E9, 0.0, 2025-03-31 14:25:22.452
1.0, 74.90271631255746, 66.03728346759453, -78.82961126603186, 108.38043076591566, 0.0, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7434275224526105E9, 0.0, 2025-03-31 14:25:22.452
1.0, 81.97860702872276, 84.08230075379834, -83.54188521020114, 130.20648690732196, 0.0, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.743427522452724E9, 0.0, 2025-03-31 14:25:22.452
2.0, 29.103901455178857, 16.992235448677093, -11.088803368620574, 67.53698334982619, 0.03200000151991844, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74342752248211E9, 0.0, 2025-03-31 14:25:22.482
2.0, 17.891681388020515, -3.0012697144411504, -18.261931483633816, 57.974059163127095, 0.03200000151991844, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7434275224821503E9, 0.0, 2025-03-31 14:25:22.482
3.0, 77.1503961859271, 65.79418997047469, -87.00877246912569, 114.55874549271539, 0.03200000151991844, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.743427522482374E9, 0.0, 2025-03-31 14:25:22.482
3.0, 98.89043462835252, 86.74884942220524, -80.11987675074488, 130.18404750758782, 0.03200000151991844, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7434275224823983E9, 0.0, 2025-03-31 14:25:22.482
4.0, 36.845494363456964, 20.421723708044738, -9.151535191573203, 78.24431692296639, 0.03200000151991844, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7434275224834328E9, 0.0, 2025-03-31 14:25:22.483
4.0, 19.73919196613133, -1.5464486316777766, -15.232612519524992, 51.83314343588427, 0.03200000151991844, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7434275224834929E9, 0.0, 2025-03-31 14:25:22.483
5.0, 80.34801064804196, 63.239838300738484, -77.21023458521813, 109.56597905186936, 0.03200000151991844, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7434275224840477E9, 0.0, 2025-03-31 14:25:22.484
5.0, 89.23775284271687, 85.32768743904307, -75.85639080125839, 129.83997671166435, 0.03200000151991844, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7434275224840899E9, 0.0, 2025-03-31 14:25:22.484
6.0, 26.811342782340944, 20.836852603126317, -9.136575591750443, 70.55508261406794, 0.03200000151991844, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.743427522512283E9, 0.0, 2025-03-31 14:25:22.512
6.0, 17.151181196793914, -2.825494416523725, -11.930280858650804, 50.62141585024074, 0.03200000151991844, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7434275225123549E9, 0.0, 2025-03-31 14:25:22.512
7.0, 82.94350121729076, 63.9018005928956, -76.32013839576393, 110.00354734668508, 0.03200000151991844, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.743427522512808E9, 0.0, 2025-03-31 14:25:22.512
7.0, 92.0426778094843, 89.23962279269472, -79.15498256217688, 129.86989591130987, 0.03200000151991844, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7434275225128694E9, 0.0, 2025-03-31 14:25:22.512
8.0, 23.856821817345917, 17.657937640789896, -14.297637530602515, 68.77115033520386, 0.03200000151991844, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7434275225423687E9, 0.0, 2025-03-31 14:25:22.542
8.0, 16.56027700379491, -3.857706804294139, -12.274351654574275, 52.51006532786414, 0.03200000151991844, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7434275225424125E9, 0.0, 2025-03-31 14:25:22.542
9.0, 77.67398217972368, 65.10604837862775, -77.49820688180625, 110.71786823822185, 0.03200000151991844, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7434275225425646E9, 0.0, 2025-03-31 14:25:22.542
9.0, 86.79933807160705, 78.92497871490195, -77.5169063815847, 117.445948258508, 0.03200000151991844, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7434275225425916E9, 0.0, 2025-03-31 14:25:22.542
