Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other.1, Other.2, Other.3, Other.4, Timestamp, Marker Channel, Timestamp (Formatted)
71.0,-14.497722178231925,-3.736160055734217,-7.969726805575192,-84.72369359619915,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621090.918821,9.0, 2025-04-14 09:58:10.918
72.0,-20.563839906360958,-6.571004222147167,-16.10026930924505,-84.95930729340762,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621090.918918,9.0, 2025-04-14 09:58:10.918
72.0,-22.213135786820203,-7.449880711734295,-14.667887626215816,-103.65506717190146,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621090.9190252,9.0, 2025-04-14 09:58:10.919
73.0,-30.605471287388355,-6.312951125204563,-6.82905731908977,-86.05135808046907,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621090.919288,9.0, 2025-04-14 09:58:10.919
73.0,-16.73792225169018,-1.047171987593174,-3.709980756044388,-84.11035000346601,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621090.9193904,9.0, 2025-04-14 09:58:10.919
74.0,-20.982708701398224,-2.8049249667674303,-15.543024215847254,-93.62465549074112,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621090.9202328,9.0, 2025-04-14 09:58:10.920
74.0,-24.34113886160776,-13.014851845800877,-8.287618301808834,-100.57712950836869,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621090.9202845,9.0, 2025-04-14 09:58:10.920
75.0,-25.35839164955541,-6.107256627641618,0.4151288950815797,-80.67338194418699,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621090.948572,9.0, 2025-04-14 09:58:10.948
75.0,-15.04748747171834,-0.3403308959677815,-4.551458246074617,-92.07259700912982,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621090.9486606,9.0, 2025-04-14 09:58:10.948
76.0,-16.857599050272256,-5.688387832604349,-16.47051940485835,-99.41402062214912,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621090.9491148,9.0, 2025-04-14 09:58:10.949
76.0,-25.13399765221402,-4.4093420477584,-16.021731410175562,-99.01759122684598,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621090.949162,9.0, 2025-04-14 09:58:10.949
77.0,-20.152450911235064,-4.259746049530804,1.1556290863081813,-91.77714491263032,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621090.9789083,9.0, 2025-04-14 09:58:10.978
77.0,-6.685071170795709,0.961154288612306,-4.461700647138059,-87.43886096403003,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621090.9790142,9.0, 2025-04-14 09:58:10.979
78.0,-8.764455546159297,-0.5759445931762457,-8.564370898529887,-89.13677554391325,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621090.9791286,9.0, 2025-04-14 09:58:10.979
78.0,-25.15269715199247,-10.40440167672932,-13.71795303747058,-102.82106948178262,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621090.9791667,9.0, 2025-04-14 09:58:10.979
79.0,-26.02035394171253,0.725540591403842,8.280138501897454,-90.90948812291026,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621090.9792612,9.0, 2025-04-14 09:58:10.979
79.0,-14.66601767623797,-0.2318737972527742,5.467733735218644,-86.84047697111964,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621090.9793105,9.0, 2025-04-14 09:58:10.979
80.0,-18.607872229535133,-4.959107341244817,-9.705040385015309,-89.66784133762121,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621090.9800246,9.0, 2025-04-14 09:58:10.980
80.0,-26.12133124051616,-7.618176209740341,-1.163108886219561,-103.4568524742499,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621090.9800658,9.0, 2025-04-14 09:58:10.980
81.0,-15.279361268971115,-3.5192458583042026,6.215713726356626,-87.06113106850535,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.0086644,9.0, 2025-04-14 09:58:11.008
81.0,-12.590373200830072,-4.517799146473408,-1.0172527879476547,-93.92758738715202,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.008749,9.0, 2025-04-14 09:58:11.008
82.0,-16.74540205160156,-4.697314344346523,-8.366156200878322,-100.64818760752678,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.0091813,9.0, 2025-04-14 09:58:11.009
82.0,-22.471188883762807,-10.961646770127118,-4.704794144257903,-92.8243169002235,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.0092244,9.0, 2025-04-14 09:58:11.009
83.0,-19.812120015267283,-3.788518655113876,6.182054626755416,-82.43113492336124,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.038169,9.0, 2025-04-14 09:58:11.038
83.0,-12.332320103887469,-0.5759445931762457,1.121969986706972,-80.07873785123229,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.03839,9.0, 2025-04-14 09:58:11.038
